id	_vascanTaxonID	_part	_medicinalUse
492	http://data.canadensys.net/vascan/taxon/4711		Twigs: Bruised and steeped to make a sweat drink [Algonquians: 63]. Boiled and used to stimulate synovia production and treat numb articulations [Algonquin: 68]. Burned as a disinfectant to fumigate a house where someone is sick of a contagious disease, such as smallpox [Chippewa: 85]. Used to make a steam bath to treat cold, fever, rheumatism, menstrual disorders and for women after childbirth. [Algonquin: 69]. Crushed and mixed with boiling water, the steam is beneficial for toothache [Algonquin: 69]. Decoction taken for pneumonia, powdered branches are used in various ailments. Used in a decoction or chewed to extract the juice and taken internally to treat urine retention, or a sore bladder [Cree: 95]. Steeped and taken for cough and cold. Tea used in consumption [Malecite: 65]. Mashed, steeped in boiling water and applied for heart pain [Montagnais: 70].
492	http://data.canadensys.net/vascan/taxon/4711		Leaves: Made into a poultice for swollen hands or feet [Algonquians: 63; Mi'kmaq: 60]. Fresh, mixed with bear fat and used as an ointment for rheumatism [66]. Tea used for cough, headache and as a blood purifier [Ojibwa: 87]. Crused, mixed with other plants in a decoction used as a wash and drunk to treat a facial paralysis caused by a stroke. Powdered with other plants and mixed with water to make a paste used as a poultice to treat facial paralysis caused by "bad medicine", or to treat general pain [Cree: 13] or rheumatism [Algonquin: 68]. Pulverized, heated, spread in a cloth and pressed on the chest to treat congestion and pain. Same preparation applied to treat skin infections, cuts and abdominal pain [Cree: 80]. Brewed as a wash to treat facial paralysis. Used to treat arthritis and muscular pain [Cree: 96].
492	http://data.canadensys.net/vascan/taxon/4711		Cones: Tea used to treat colic [Algonquin: 69].
492	http://data.canadensys.net/vascan/taxon/4711		Wood: Used for ear problems [Montagnais: 71]. Rotten wood powdered and used for rashes and skin irritations [Algonquin: 69]. 
492	http://data.canadensys.net/vascan/taxon/4711		Charcoal: Combined with bear gall, pricked into the temples with needles to treat convulsions [Chippewa: 47].
492	http://data.canadensys.net/vascan/taxon/4711		Bark: Pounded, mixed with grease and applied to burns [Malecite: 65].
492	http://data.canadensys.net/vascan/taxon/4711		Gum: Applied to ease toothache [Malecite: 65], also applied for chest or heart pain [Montagnais: 70].
493	http://data.canadensys.net/vascan/taxon/4712		Leaves: Diuretic [Cree: 44]. 
493	http://data.canadensys.net/vascan/taxon/4712		Leaves and fruits: Bruised and used as a headache remedy [Ojibwa: 44].
494	http://data.canadensys.net/vascan/taxon/9311		Roots: Steeped and given in diarrhoea [Malecite: 65].
495	http://data.canadensys.net/vascan/taxon/6640		Bark: Used for suppurating wounds [Mi'kmaq: 60]. 
495	http://data.canadensys.net/vascan/taxon/6640		Leaves: Infusion used as an eye wash [Algonquin: 69]. 
495	http://data.canadensys.net/vascan/taxon/6640		Roots: Steeped and taken against worms [Malecite: 65].
496			Used as a poultice for swellings [Ojibwa: 86]. 
497			Dried and powdered, used as part of a compound medicine [Dene: 13]. Dried fungus burned and inhaled as a medicine [Dene: 17].
497			Fruting body: Burned and the smoke inhaled to treat headache, or crumbled into an ear to treat earache [Dene: 13].
498	http://data.canadensys.net/vascan/taxon/25634		Steeped and used for general sickness [Algonquians: 63].
499	http://data.canadensys.net/vascan/taxon/5921		Leaves: Tea drunk as a blood purifier/thinner or to treat eczema or psoriasis [Metis: 13].
499	http://data.canadensys.net/vascan/taxon/5921		Berries: Tea drunk to cure respiratory problems [Dene: 101].
500	http://data.canadensys.net/vascan/taxon/5929		Tea used for whooping cough [Algonquin: 69]. 
501	http://data.canadensys.net/vascan/taxon/6348		Whole plant: Boiled and the decoction drunk to relieve bloody diarrhoea [Cree: 13]. 
502	http://data.canadensys.net/vascan/taxon/6656		Rhizomes and roots: Used for "women complaints" [44] and various child diseases [Abenaki: 67]. Freshly cut, and the acridity inhaled for nostril bleeding [44]. 
503	http://data.canadensys.net/vascan/taxon/6658		Roots: Infusion of inner bark of root dropped in the ear to treat soreness. Decoction taken in rheumatism [Ojibwa: 47].
504	http://data.canadensys.net/vascan/taxon/6663		Flowers and leaves: Crushed and the pulp eaten to accelerate childbirth [Atikamekw: 73].
505	http://data.canadensys.net/vascan/taxon/4243		Roots: Decoction used for urinary pain, as a diuretic, or as a laxative [Ojibwa: 19].
506	http://data.canadensys.net/vascan/taxon/7202		Tea used for cold, boiled and applied externally for eczema and other skin infections. Used in the sudatory for women experiencing complications in childbirth [Algonquin: 69]. 
506	http://data.canadensys.net/vascan/taxon/7202		Bark: Tea used in cold, cough and grippe [Mi'kmaq: 43, 60]. Used to heal cuts and wounds [Ojibwa: 87, 91]. Tea used to relieve cold [Mi'kmaq: 62]. Mixed with buds or young cones of Abies balsamea, and bark of Quercus rubra and used for diarrhoea [Malecite: 65].
506	http://data.canadensys.net/vascan/taxon/7202		Leaves: Used for rheumatism, itching or scabies [Abenaki: 67].
506	http://data.canadensys.net/vascan/taxon/7202		Roots: Steeped with Conioselium chinense, Chimaphila umbellate, and Rumex crispus and given in bladder problems [Mi'kmaq: 62].
506	http://data.canadensys.net/vascan/taxon/7202		Twigs: Steeped to make a drink as a remedy for dysentery [Ojibwa: 85]. Tea, thick syrup or paste used as a poultice for arthritis. Crushed to make a poultice for the infected navel of an infant [Algonquin: 69]. 
506	http://data.canadensys.net/vascan/taxon/7202		Inner bark: Powdered and applied to wounds to stop bleeding [Ojibwa: 47]. Tea used for pain and cold [Mi'kmaq: 91]. 
506	http://data.canadensys.net/vascan/taxon/7202		Wood: Dried and used in prickly heat or chafed skin [Malecite: 65].
507	http://data.canadensys.net/vascan/taxon/9421		Roots: Steeped and taken in gravel [Malecite: 65].
508	http://data.canadensys.net/vascan/taxon/9422		Seeds: Dried and used as a poultice for burns [Cree, Metis: 13]. Poultice used in skin disorders, cuts, burns and bee stings [Cree: 96].
508	http://data.canadensys.net/vascan/taxon/9422		Leaves: Greased and layed on a sore twice a day [Malecite: 65]. 
508	http://data.canadensys.net/vascan/taxon/9422		Roots: Used in diabetes [Cree: 83]. Crushed by pounding or chewing and applied as a poultice to sores [Ojibwa: 84]. Poultice applied to wounds and infections [Algonquin: 69]. Boiled and used to wash skin infections. Compress applied to treat sore throat [Cree: 80]. Medicinal [Chipewyan: 92]. 
508	http://data.canadensys.net/vascan/taxon/9422		Stalk: Burned and the ashes applied to a skin rash, towel soaked in tea and applied to cure urinary tract problems [Dene: 101].
509	http://data.canadensys.net/vascan/taxon/9424		Bark: Steeped and drunk as a cure for lung bleeding [Algonquians: 63].
510	http://data.canadensys.net/vascan/taxon/9430		Used in gonorrhoea [Ojibwa: 86]. 
510	http://data.canadensys.net/vascan/taxon/9430		Bark: Used for lung bleeding. Used to soothe irritated throat and lungs. Used for suppurating wounds [Mi'kmaq: 60]. Decoction used for infected kidneys or as a gargle to treat ulcerated throat [Ojibwa: 47, 91].
510	http://data.canadensys.net/vascan/taxon/9430		Inner bark: Chewed fresh for cough [44]. Used for sore throat [Ojibwa: 87]. 
510	http://data.canadensys.net/vascan/taxon/9430		Roots: Chewed dry to treat sore throat [Ojibwa: 47].
511			Softened in boiling water and applied to stomach of women having difficulty giving birth [Atikamekw: 73]. 
512			Chewed or dried, powdered, and boiled to make asyrup taken against tapeworms [Dene: 13; Chipewyan: 92]. Decoction used in stomachache [Cree: 13]. Soup eaten as a tonic and for breathing problems [Dene: 101].
513	http://data.canadensys.net/vascan/taxon/9438		Used for nosebleed [Abenaki: 67]. 
513	http://data.canadensys.net/vascan/taxon/9438		Roots: Decoction, alone or with Athyrium filix-femina, used to treat stoppage of urine. Steeped and taken in dysentry [Chippewa: 47]. Used as a wash in skin disorders, cuts, burns and bee stings [Cree: 96]. Herbal water taken for back paralysis, fever and urinary tract problems [Cree: 93].
513	http://data.canadensys.net/vascan/taxon/9438		Leaves: Soaked in warm water and used as a poultice for heat rashes [Ojibwa: 87].
513	http://data.canadensys.net/vascan/taxon/9438		Leaves and stems: Herbal water taken for anemia [Cree: 93].
514	http://data.canadensys.net/vascan/taxon/9439		Decoction used to keep blood flowing after childbirth [Cree: 95]. 
514	http://data.canadensys.net/vascan/taxon/9439		Leaves: Decoction used as a face wash to treat acne [Cree: 13] and drunk to treat diarrhoea or intestinal worms [Dene: 13]. 
514	http://data.canadensys.net/vascan/taxon/9439		Roots: Decoction used as a wash to relieve itching and inflammation caused by touching stinging leaves [Cree: 13], drunk as a blood purifier, to stop internal bleeding, to correct menstrual flow, or to clear phlegm from the lungs and throat [Dene: 13]. Boiled and the steam inhaled to treat asthma [Cree: 13].
515			Used to pack nostril to stop nosebleed [Dene: 13]
516			Inserted fresh into the nostril to stop nosebleed [Cree: 95].
517	http://data.canadensys.net/vascan/taxon/6506		Whole plant: Tea used to treat kidney or bladder infection [Dene: 100]. Boiled and washed to treat sore legs [Dene: 98].
517	http://data.canadensys.net/vascan/taxon/6506		Leaves: Tea used to treat kidney or bladder infection [Dene: 100].
518	http://data.canadensys.net/vascan/taxon/4597		Roots: Used for stomach troubles [Ojibwa: 87].
519	http://data.canadensys.net/vascan/taxon/5566		Used to treat "crazyness" [Ojibwa: 47]. 
519	http://data.canadensys.net/vascan/taxon/5566		Leaves: Tea used as a blood purifier [Ojibwa: 87], to treat colic and given after miscarriage [Algonquin: 69]. 
519	http://data.canadensys.net/vascan/taxon/5566		Roots: Tea given to induce labor during childbirth [Algonquin: 69]. Used to treat urinary problems [Algonquin: 68]. Used in diabetes [Cree: 82, 83]. 
519	http://data.canadensys.net/vascan/taxon/5566		Fruits: Used in diabetes [Cree: 82, 83].
520	http://data.canadensys.net/vascan/taxon/5571		Twigs: Steeped and used as a medicine for pleurisy [Algonquians: 63].
521	http://data.canadensys.net/vascan/taxon/5573		Whole plant: Component of an anticancer medicine [Metis: 13]. 
521	http://data.canadensys.net/vascan/taxon/5573		Fruits: Helps to reduce acne. Syrup used to stop vomiting [Metis: 13]. 
521	http://data.canadensys.net/vascan/taxon/5573		Stem: Boiled to make a drink taken to prevent pregnancy or in combination with other plants to prevent miscarriage, bring blood after childbirth, trigger menstruation, or slow excessive menstruation [Metis, Cree: 13].
521	http://data.canadensys.net/vascan/taxon/5573		Leaves: Decoction taken for headache [Dene: 13]. Steeped and applied for rheumatism [Mi'kmaq: 62]. 
521	http://data.canadensys.net/vascan/taxon/5573		Roots: Tea drunk for headache [Chhipewyan: 92]. Herbal water used to ease childbirth [Cree: 93].
522			Tea drunk to treat nausea [Ojibwa: 87]. 
523	http://data.canadensys.net/vascan/taxon/5582		Stem and leaves: Boiled to make a tea for cold [Dene: 99].
523	http://data.canadensys.net/vascan/taxon/5582		Berries: Eaten raw or made into a tea taken in diabetes or in heart problems [Dene: 100].
524	http://data.canadensys.net/vascan/taxon/5583		Fruits: Used for stomach cleansing [Cree: 13], fever [Dene: 13; Chipewyan: 92], diabetes [Cree: 82, 83], mouth infections in children, and throat pain [Montagnais: 71]. Cooked to make a jam used for diarrhoea. Juice used to dampen contractions during childbirth [Montagnais: 71]. Juice taken for kidney problems, cough and cold, indigestion, and to improve appetite [Dene: 99]. Chewed or boiled to ease cough and cold [Dene: 101].
524	http://data.canadensys.net/vascan/taxon/5583		Roots and stems: Boiled and the decoction drunk to treat bladder problems [Cree: 13].
524	http://data.canadensys.net/vascan/taxon/5583		Whole plant and fruits: Tea drunk to treat kidney or urinary tract problems [Dene: 100].
525	http://data.canadensys.net/vascan/taxon/9447		Whole plant: Dried, boiled and the decoction drunk to treat a sore aching body, cold, chill, and congestion, helping clear the air passages [Cree: 13]. 
525	http://data.canadensys.net/vascan/taxon/9447		Leaves: Decoction given to a child who has lost weight to help gain weight [Cree: 13]. Decoction given to prevent miscarriage or to ease labor pain [Cree: 13]. Dried, crushed, mixed with beaver fat and applied as an ointment on facial rashes [Cree: 13].
525	http://data.canadensys.net/vascan/taxon/9447		Stem and leaves: Boiled with another plant and drunk to treat cold or fever [Cree: 13]. 
525	http://data.canadensys.net/vascan/taxon/9447		Roots: Decoction from a plant that has not flowered is considered a very powerful tonic. If abused it will make user very sick [Cree: 13]. Chewed to treat severe heart trouble [Cree, Metis: 13], also helps to prevent aging and wrinkles and keep active [Cree: 13].
526	http://data.canadensys.net/vascan/taxon/21480		Roots: Chewed, put into a cloth and placed in the ear to treat earache, and rubbed on the head and temples to treat headache. Applied externally in case of seizure. Powdered, used as an ingredient for many ailments and to treat menstrual troubles. Infusion used for all purposes. Decoction used for pneumonia and in a smoking mixture for colds [Cree: 95]. Chewed or prepared as a tea for heart problems. Tea taken as a tonic and blood cleanser [Cree: 96]. 
527	http://data.canadensys.net/vascan/taxon/6665		Roots: Febrifugal, depressant and stirnutatory [Cree: 74]. Used as an emetic [Dene: 98]. 
528	http://data.canadensys.net/vascan/taxon/9330		Necklace for teething babies [Abenaki: 67]. 
528	http://data.canadensys.net/vascan/taxon/9330		Leaves: Powdered and smoked to cure asthma [Algonquians: 63]. Applied to sores, cuts, and catarrh [Malecite: 65]. Steeped and smelled to relieve asthma [Mi'kmaq: 62]. 
528	http://data.canadensys.net/vascan/taxon/9330		Roots: Used as an expectorant [66].
529	http://data.canadensys.net/vascan/taxon/9462		Flowers: Dried and snuffed to stop nostril bleeding [Ojibwa: 47]. 
